Id,ActivityMinute,value,logId,Date
1503960366,2016-04-24 01:57:30,1,11474187653,2016-04-24
1503960366,2016-04-24 01:58:30,1,11474187653,2016-04-24
1503960366,2016-04-24 01:59:30,2,11474187653,2016-04-24
1503960366,2016-04-24 02:00:30,2,11474187653,2016-04-24
1503960366,2016-04-24 02:01:30,2,11474187653,2016-04-24
1503960366,2016-04-24 02:02:30,2,11474187653,2016-04-24
1503960366,2016-04-24 02:03:30,2,11474187653,2016-04-24
1503960366,2016-04-24 02:04:30,2,11474187653,2016-04-24
1503960366,2016-04-24 02:05:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:06:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:07:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:08:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:09:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:10:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:11:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:12:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:13:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:14:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:15:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:16:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:17:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:18:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:19:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:20:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:21:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:22:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:23:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:24:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:25:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:26:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:27:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:28:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:29:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:30:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:31:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:32:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:33:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:34:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:35:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:36:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:37:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:38:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:39:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:40:30,1,11474187653,2016-04-24
1503960366,2016-04-24 02:41:30,1,11474187653,2016-04-24
