Id,ActivityMinute,value,logId,Date
1503960366,2016-04-10 03:27:00,2,11360475318,2016-04-10
1503960366,2016-04-10 03:28:00,2,11360475318,2016-04-10
1503960366,2016-04-10 03:29:00,2,11360475318,2016-04-10
1503960366,2016-04-10 03:30:00,2,11360475318,2016-04-10
1503960366,2016-04-10 03:31:00,2,11360475318,2016-04-10
1503960366,2016-04-10 03:32:00,2,11360475318,2016-04-10
1503960366,2016-04-10 03:33:00,2,11360475318,2016-04-10
1503960366,2016-04-10 03:34:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:35:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:36:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:37:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:38:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:39:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:40:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:41:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:42:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:43:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:44:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:45:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:46:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:47:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:48:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:49:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:50:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:51:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:52:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:53:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:54:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:55:00,1,11360475318,2016-04-10
1503960366,2016-04-10 03:56:00,1,11360475318,2016-04-10
