Id,ActivityMinute,Steps,Date
1503960366,2016-04-03 00:00:00,95,2016-04-03
1503960366,2016-04-03 00:01:00,20,2016-04-03
1503960366,2016-04-03 00:02:00,0,2016-04-03
1503960366,2016-04-03 00:03:00,0,2016-04-03
1503960366,2016-04-03 00:04:00,0,2016-04-03
1503960366,2016-04-03 00:05:00,0,2016-04-03
1503960366,2016-04-03 00:06:00,9,2016-04-03
1503960366,2016-04-03 00:07:00,0,2016-04-03
1503960366,2016-04-03 00:08:00,36,2016-04-03
1503960366,2016-04-03 00:09:00,2,2016-04-03
1503960366,2016-04-03 00:10:00,11,2016-04-03
1503960366,2016-04-03 00:11:00,0,2016-04-03
1503960366,2016-04-03 00:12:00,6,2016-04-03
1503960366,2016-04-03 00:13:00,0,2016-04-03
1503960366,2016-04-03 00:14:00,0,2016-04-03
1503960366,2016-04-03 00:15:00,15,2016-04-03
1503960366,2016-04-03 00:16:00,21,2016-04-03
1503960366,2016-04-03 00:17:00,0,2016-04-03
1503960366,2016-04-03 00:18:00,0,2016-04-03
1503960366,2016-04-03 00:19:00,0,2016-04-03
1503960366,2016-04-03 00:20:00,0,2016-04-03
1503960366,2016-04-03 00:21:00,0,2016-04-03
1503960366,2016-04-03 00:22:00,0,2016-04-03
1503960366,2016-04-03 00:23:00,0,2016-04-03
1503960366,2016-04-03 00:24:00,0,2016-04-03
1503960366,2016-04-03 00:25:00,0,2016-04-03
1503960366,2016-04-03 00:26:00,0,2016-04-03
1503960366,2016-04-03 00:27:00,8,2016-04-03
1503960366,2016-04-03 00:28:00,33,2016-04-03
1503960366,2016-04-03 00:29:00,0,2016-04-03
1503960366,2016-04-03 00:30:00,0,2016-04-03
1503960366,2016-04-03 00:31:00,0,2016-04-03
1503960366,2016-04-03 00:32:00,0,2016-04-03
1503960366,2016-04-03 00:33:00,0,2016-04-03
1503960366,2016-04-03 00:34:00,0,2016-04-03
1503960366,2016-04-03 00:35:00,0,2016-04-03
1503960366,2016-04-03 00:36:00,0,2016-04-03
1503960366,2016-04-03 00:37:00,0,2016-04-03
1503960366,2016-04-03 00:38:00,0,2016-04-03
1503960366,2016-04-03 00:39:00,0,2016-04-03
1503960366,2016-04-03 00:40:00,0,2016-04-03
1503960366,2016-04-03 00:41:00,0,2016-04-03
1503960366,2016-04-03 00:42:00,0,2016-04-03
1503960366,2016-04-03 00:43:00,0,2016-04-03
1503960366,2016-04-03 00:44:00,0,2016-04-03
1503960366,2016-04-03 00:45:00,0,2016-04-03
1503960366,2016-04-03 00:46:00,0,2016-04-03
1503960366,2016-04-03 00:47:00,0,2016-04-03
1503960366,2016-04-03 00:48:00,0,2016-04-03
1503960366,2016-04-03 00:49:00,0,2016-04-03
1503960366,2016-04-03 00:50:00,0,2016-04-03
1503960366,2016-04-03 00:51:00,0,2016-04-03
1503960366,2016-04-03 00:52:00,0,2016-04-03
1503960366,2016-04-03 00:53:00,0,2016-04-03
