Id,ActivityMinute,value,logId,Date
1927972279,2016-04-06 00:12:30,2,11321559576,2016-04-06
1927972279,2016-04-06 00:13:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:14:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:15:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:16:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:17:30,2,11321559576,2016-04-06
1927972279,2016-04-06 00:18:30,2,11321559576,2016-04-06
1927972279,2016-04-06 00:19:30,2,11321559576,2016-04-06
1927972279,2016-04-06 00:20:30,2,11321559576,2016-04-06
1927972279,2016-04-06 00:21:30,3,11321559576,2016-04-06
1927972279,2016-04-06 00:22:30,2,11321559576,2016-04-06
1927972279,2016-04-06 00:23:30,2,11321559576,2016-04-06
1927972279,2016-04-06 00:24:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:25:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:26:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:27:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:28:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:29:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:30:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:31:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:32:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:33:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:34:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:35:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:36:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:37:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:38:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:39:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:40:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:41:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:42:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:43:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:44:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:45:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:46:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:47:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:48:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:49:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:50:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:51:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:52:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:53:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:54:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:55:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:56:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:57:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:58:30,1,11321559576,2016-04-06
1927972279,2016-04-06 00:59:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:00:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:01:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:02:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:03:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:04:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:05:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:06:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:07:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:08:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:09:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:10:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:11:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:12:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:13:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:14:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:15:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:16:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:17:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:18:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:19:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:20:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:21:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:22:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:23:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:24:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:25:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:26:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:27:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:28:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:29:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:30:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:31:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:32:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:33:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:34:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:35:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:36:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:37:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:38:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:39:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:40:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:41:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:42:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:43:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:44:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:45:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:46:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:47:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:48:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:49:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:50:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:51:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:52:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:53:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:54:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:55:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:56:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:57:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:58:30,1,11321559576,2016-04-06
1927972279,2016-04-06 01:59:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:00:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:01:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:02:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:03:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:04:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:05:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:06:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:07:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:08:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:09:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:10:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:11:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:12:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:13:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:14:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:15:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:16:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:17:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:18:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:19:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:20:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:21:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:22:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:23:30,1,11321559576,2016-04-06
1927972279,2016-04-06 02:24:30,1,11321559576,2016-04-06
